bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
438075,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438075
438079,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438079
438082,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438082
438083,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438083
438088,VISA,,CREDIT,PREMIER,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438088
438089,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438089
438090,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438090
438091,VISA,,CREDIT,,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438091
438125,VISA,,CREDIT,PREMIER,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438125
438126,VISA,,CREDIT,PLATINUM,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/438126
438204,VISA,,,,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/438204
438591,VISA,,,,GUANGDONG BANK CARD NETWORK SERVICE CENTRE,China,CN,35,105,https://binlists.com/438591
438614,VISA,,,,BANK OF SHANGHAI,China,CN,35,105,https://binlists.com/438614
439188,VISA,,CREDIT,INFINITE,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439188
439225,VISA,,CREDIT,CLASSIC,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439225
439226,VISA,,CREDIT,PREMIER,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439226
439227,VISA,,CREDIT,BUSINESS,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439227
439229,VISA,,CREDIT,,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439229
439230,VISA,,CREDIT,,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439230
439234,VISA,,,,GUANGDONG DEVELOPMENT BANK,China,CN,35,105,https://binlists.com/439234
