bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
666042,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666042
666043,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666043
666044,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666044
666045,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666045
666046,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666046
666047,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666047
666048,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666048
666049,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666049
666050,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666050
666051,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666051
666052,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666052
666053,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666053
666054,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666054
666055,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666055
666056,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666056
666057,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666057
666058,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666058
666059,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666059
666060,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666060
666061,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666061
666062,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666062
666063,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666063
666064,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666064
666065,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666065
666066,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666066
666067,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666067
666068,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666068
666069,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666069
666070,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666070
666071,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666071
666072,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666072
666073,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666073
666074,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666074
666075,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666075
666076,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666076
666077,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666077
666078,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666078
666079,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666079
666080,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666080
666081,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666081
666082,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666082
666083,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666083
666084,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666084
666085,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666085
666086,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666086
666087,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666087
666088,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666088
666089,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666089
666090,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666090
666091,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666091
666092,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666092
666093,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666093
666094,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666094
666095,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666095
666096,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666096
666097,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666097
666098,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666098
666099,MAESTRO,,DEBIT,ATM ONLY,"CITIBANK (HONG KONG), LTD.",Hong Kong,HK,22.25,114.1667,https://binlists.com/666099
