bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
375052,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375052
375053,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375053
375054,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375054
375055,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375055
375056,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375056
375057,AMERICAN EXPRESS,,CREDIT,,DRESDNER BANK,Germany,DE,51,9,https://binlists.com/375057
375058,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375058
375059,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375059
375060,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375060
375061,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375061
375062,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375062
375063,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375063
375064,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375064
375065,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375065
375066,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375066
375067,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375067
375068,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375068
375069,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375069
375070,AMERICAN EXPRESS,,CREDIT,,SPARKASSE REGENSBURG,Germany,DE,51,9,https://binlists.com/375070
375071,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375071
375072,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375072
375073,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375073
375074,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375074
375075,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375075
375076,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375076
375077,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375077
375078,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375078
375079,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375079
375080,AMERICAN EXPRESS,,CREDIT,PLATINUM,,Germany,DE,51,9,https://binlists.com/375080
375081,AMERICAN EXPRESS,,CREDIT,PLATINUM,POSTBANK MUNICH,Germany,DE,51,9,https://binlists.com/375081
375082,AMERICAN EXPRESS,,CREDIT,PLATINUM,SPARKASSE HANNOVER,Germany,DE,51,9,https://binlists.com/375082
375083,AMERICAN EXPRESS,,CREDIT,PLATINUM,VOLKSBANK KARLSRUHE,Germany,DE,51,9,https://binlists.com/375083
375084,AMERICAN EXPRESS,,CREDIT,PLATINUM,UNTERTUERKHEIMER VOLKSBANK,Germany,DE,51,9,https://binlists.com/375084
375085,AMERICAN EXPRESS,,CREDIT,PLATINUM,COMDIRECT BANK,Germany,DE,51,9,https://binlists.com/375085
375086,AMERICAN EXPRESS,,CREDIT,PLATINUM,,Germany,DE,51,9,https://binlists.com/375086
375087,AMERICAN EXPRESS,,CREDIT,PLATINUM,,Germany,DE,51,9,https://binlists.com/375087
375088,AMERICAN EXPRESS,,CREDIT,BLACK,COMMERZBANK,Germany,DE,51,9,https://binlists.com/375088
375089,AMERICAN EXPRESS,,CREDIT,PLATINUM,,Germany,DE,51,9,https://binlists.com/375089
375090,AMERICAN EXPRESS,,CREDIT,,TQ3 TRAVEL SOLUTIONS,Germany,DE,51,9,https://binlists.com/375090
375091,AMERICAN EXPRESS,,CREDIT,CORPORATE,SIEMENS,Germany,DE,51,9,https://binlists.com/375091
375092,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375092
375093,AMERICAN EXPRESS,,CREDIT,,MLP BANK AG,Germany,DE,51,9,https://binlists.com/375093
375094,AMERICAN EXPRESS,,CREDIT,,HYPOVEREINSBANK BONN,Germany,DE,51,9,https://binlists.com/375094
375095,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375095
375096,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375096
375097,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375097
375098,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375098
375099,AMERICAN EXPRESS,,CHARGE CARD,,,Germany,DE,51,9,https://binlists.com/375099
375526,AMERICAN EXPRESS,,CREDIT,,,Germany,DE,51,9,https://binlists.com/375526
400188,VISA,,CREDIT,CLASSIC,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,Germany,DE,51,9,https://binlists.com/400188
400272,VISA,,CREDIT,CLASSIC,DRESDNER BANK AG,Germany,DE,51,9,https://binlists.com/400272
400280,VISA,,CREDIT,CLASSIC,HANSEATIC BANK GMBH AND CO KG,Germany,DE,51,9,https://binlists.com/400280
400281,VISA,,CREDIT,CLASSIC,HANSEATIC BANK GMBH AND CO KG,Germany,DE,51,9,https://binlists.com/400281
400553,VISA,,CREDIT,CLASSIC,,Germany,DE,51,9,https://binlists.com/400553
400554,VISA,,CREDIT,CLASSIC,,Germany,DE,51,9,https://binlists.com/400554
400558,VISA,,CREDIT,CLASSIC,,Germany,DE,51,9,https://binlists.com/400558
400697,VISA,,DEBIT,PLATINUM,,Germany,DE,51,9,https://binlists.com/400697
401000,VISA,,CREDIT,GOLD PREMIUM,BAYERISCHE LANDESBANK GIROZENTRALE,Germany,DE,51,9,https://binlists.com/401000
401001,VISA,,CREDIT,GOLD PREMIUM,BAYERISCHE LANDESBANK GIROZENTRALE,Germany,DE,51,9,https://binlists.com/401001
401002,VISA,,CREDIT,GOLD PREMIUM,BAYERISCHE LANDESBANK GIROZENTRALE,Germany,DE,51,9,https://binlists.com/401002
401003,VISA,,CREDIT,GOLD PREMIUM,BAYERISCHE LANDESBANK GIROZENTRALE,Germany,DE,51,9,https://binlists.com/401003
401786,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/401786
401839,VISA,,,,WEBERBANK BERLINER INDUSTRIEBANK KGAA,Germany,DE,51,9,https://binlists.com/401839
401849,VISA,,CREDIT,PLATINUM,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/401849
401850,VISA,,CREDIT,PREMIER,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/401850
402006,VISA,,CREDIT,CLASSIC,BAYERISCHE HYPO- UND VEREINSBANK AG,Germany,DE,51,9,https://binlists.com/402006
402007,VISA,,CREDIT,CLASSIC,UNICREDIT BANK AG,Germany,DE,51,9,https://binlists.com/402007
402037,VISA,,CREDIT,CLASSIC,OLDENBURGISCHE LANDESBANK AG,Germany,DE,51,9,https://binlists.com/402037
402038,VISA,,CREDIT,PREMIER,OLDENBURGISCHE LANDESBANK AG,Germany,DE,51,9,https://binlists.com/402038
402039,VISA,,,,ED PROJEKT-UND BETEILIGUNGS AG,Germany,DE,51,9,https://binlists.com/402039
402057,VISA,,CREDIT,CLASSIC,DZ BANK AG,Germany,DE,51,9,https://binlists.com/402057
402058,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/402058
402269,VISA,,DEBIT,CLASSIC,FRANKFURTER VOLKSBANK EG,Germany,DE,51,9,https://binlists.com/402269
402270,VISA,,DEBIT,CLASSIC,FRANKFURTER VOLKSBANK EG,Germany,DE,51,9,https://binlists.com/402270
402271,VISA,,DEBIT,GOLD PREMIUM,FRANKFURTER VOLKSBANK EG,Germany,DE,51,9,https://binlists.com/402271
402685,VISA,,,,CONCARDIS GMBH,Germany,DE,51,9,https://binlists.com/402685
402688,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/402688
403400,VISA,,CREDIT,CLASSIC,BAYERISCHE LANDESBANK GIROZENTRALE,Germany,DE,51,9,https://binlists.com/403400
403572,VISA,,,,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,Germany,DE,51,9,https://binlists.com/403572
403583,VISA,,,,BAYERISCHE VEREINSBANK AG,Germany,DE,51,9,https://binlists.com/403583
403585,VISA,,CREDIT,CLASSIC,UNICREDIT BANK AG,Germany,DE,51,9,https://binlists.com/403585
403586,VISA,,DEBIT,GOLD PREMIUM,VEREINS-UND WESTBANK AG,Germany,DE,51,9,https://binlists.com/403586
403587,VISA,,CREDIT,CLASSIC,BMW BANK GMBH,Germany,DE,51,9,https://binlists.com/403587
403594,VISA,,CREDIT,PREMIER,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/403594
403632,VISA,,CREDIT,CLASSIC,SANTANDER CONSUMER BANK AG,Germany,DE,51,9,https://binlists.com/403632
403649,VISA,,CREDIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/403649
403650,VISA,,CREDIT,PREMIER,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/403650
404163,VISA,,CREDIT,PREMIER,LANDESBANK SAAR,Germany,DE,51,9,https://binlists.com/404163
404218,VISA,,DEBIT,CLASSIC,LANDESBANK SAAR,Germany,DE,51,9,https://binlists.com/404218
404546,VISA,,,,DEUTSCHE BANK AG,Germany,DE,51,9,https://binlists.com/404546
404547,VISA,,,,DEUTSCHE BANK AG,Germany,DE,51,9,https://binlists.com/404547
404929,VISA,,,,DZ BANK AG,Germany,DE,51,9,https://binlists.com/404929
405056,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/405056
405057,VISA,,CREDIT,GOLD PREMIUM,MAINZER VOLKSBANK EG,Germany,DE,51,9,https://binlists.com/405057
405757,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/405757
405853,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/405853
406020,VISA,,DEBIT,CLASSIC,SUEDDEUTSCHE BANK GMBH,Germany,DE,51,9,https://binlists.com/406020
406417,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/406417
407369,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/407369
407370,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/407370
407371,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/407371
408087,VISA,,CREDIT,CLASSIC,WESTLB AG,Germany,DE,51,9,https://binlists.com/408087
408541,VISA,,DEBIT,CLASSIC,DEUTSCHE BANK PRIVAT- UND GESCHAEFTSKUNDEN AG,Germany,DE,51,9,https://binlists.com/408541
410403,VISA,,CREDIT,PLATINUM,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/410403
412108,VISA,,CREDIT,CLASSIC,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/412108
412435,VISA,,DEBIT,CLASSIC,LANDESBANK SAAR,Germany,DE,51,9,https://binlists.com/412435
412912,VISA,,CREDIT,BUSINESS,ING-DIBA AG,Germany,DE,51,9,https://binlists.com/412912
412949,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/412949
412998,VISA,,,,B+S CARD SERVICE GMBH,Germany,DE,51,9,https://binlists.com/412998
413069,VISA,,DEBIT,CLASSIC,BAYERISCHE LANDESBANK,Germany,DE,51,9,https://binlists.com/413069
413439,VISA,,,,,Germany,DE,51,9,https://binlists.com/413439
413459,VISA,,,,,Germany,DE,51,9,https://binlists.com/413459
413585,VISA,,CREDIT,PREMIER,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/413585
413586,VISA,,,,DRESDNER BANK AG,Germany,DE,51,9,https://binlists.com/413586
413594,VISA,,CREDIT,CLASSIC,DRESDNER BANK AG,Germany,DE,51,9,https://binlists.com/413594
413595,VISA,,CREDIT,GOLD PREMIUM,DRESDNER BANK AG,Germany,DE,51,9,https://binlists.com/413595
413702,VISA,,DEBIT,CLASSIC,HAMBURGER SPARKASSE,Germany,DE,51,9,https://binlists.com/413702
414273,VISA,,CREDIT,CLASSIC,DZ BANK AG,Germany,DE,51,9,https://binlists.com/414273
414299,VISA,,,,B+S CARD SERVICE GMBH,Germany,DE,51,9,https://binlists.com/414299
414690,VISA,,CREDIT,CLASSIC,BMW BANK GMBH,Germany,DE,51,9,https://binlists.com/414690
414696,VISA,,DEBIT,ELECTRON,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414696
414900,VISA,,CREDIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414900
414901,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414901
414902,VISA,,CREDIT,PREMIER,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414902
414903,VISA,,CREDIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414903
414904,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414904
414905,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414905
414906,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414906
414907,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414907
