bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
456705,VISA,,DEBIT,CLASSIC,CITIBANK,Ireland,IE,53,-8,https://binlists.com/456705
458113,VISA,,,,"NATIONAL IRISH BANK, LTD.",Ireland,IE,53,-8,https://binlists.com/458113
459922,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/459922
460301,VISA,,DEBIT,PREPAID,"CITIBANK ESPANA, S.A.",Ireland,IE,53,-8,https://binlists.com/460301
466295,VISA,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/466295
469713,VISA,,CREDIT,CLASSIC,TESCO PERSONAL FINANCE PLC,Ireland,IE,53,-8,https://binlists.com/469713
469840,VISA,,CREDIT,CORPORATE T&E,,Ireland,IE,53,-8,https://binlists.com/469840
469841,VISA,,,,,Ireland,IE,53,-8,https://binlists.com/469841
469842,VISA,,,,,Ireland,IE,53,-8,https://binlists.com/469842
469843,VISA,,,,,Ireland,IE,53,-8,https://binlists.com/469843
469844,VISA,,,,,Ireland,IE,53,-8,https://binlists.com/469844
469846,VISA,,CREDIT,CORPORATE T&E,,Ireland,IE,53,-8,https://binlists.com/469846
469847,VISA,,,,,Ireland,IE,53,-8,https://binlists.com/469847
471501,VISA,,CREDIT,PURCHASING,PRUDENTIAL BANK AND TRUST COMPANY,Ireland,IE,53,-8,https://binlists.com/471501
471502,VISA,,,PURCHASING,BANK OF AMERICA,Ireland,IE,53,-8,https://binlists.com/471502
471560,VISA,,CREDIT,PURCHASING,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/471560
472710,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/472710
473664,VISA,,CREDIT,CLASSIC,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/473664
473665,VISA,,CREDIT,BUSINESS,AIB BANK,Ireland,IE,53,-8,https://binlists.com/473665
473666,VISA,,CREDIT,CLASSIC,AIB BANK,Ireland,IE,53,-8,https://binlists.com/473666
474198,VISA,,,,AIB BANK,Ireland,IE,53,-8,https://binlists.com/474198
474199,VISA,,,,AIB BANK,Ireland,IE,53,-8,https://binlists.com/474199
475743,VISA,,DEBIT,CLASSIC,02 MONEY CARDS,Ireland,IE,53,-8,https://binlists.com/475743
475745,VISA,,DEBIT,,ROYAL BANK OF SCOTLAND,Ireland,IE,53,-8,https://binlists.com/475745
476210,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/476210
476211,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/476211
477104,VISA,,DEBIT,CLASSIC,,Ireland,IE,53,-8,https://binlists.com/477104
477575,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477575
477576,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477576
477577,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477577
477578,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477578
477579,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477579
477580,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477580
477581,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477581
477582,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477582
477583,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477583
477584,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477584
477585,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477585
477586,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477586
477587,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477587
477588,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/477588
487019,VISA,,,,IRISH LIFE AND PERMANENT PLC,Ireland,IE,53,-8,https://binlists.com/487019
490938,VISA,,CREDIT,CLASSIC,IRISH NATIONWIDE BUILDING SOCIETY,Ireland,IE,53,-8,https://binlists.com/490938
491012,VISA,,CREDIT,CLASSIC,"MBNA EUROPE BANK, LTD.",Ireland,IE,53,-8,https://binlists.com/491012
491086,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/491086
491611,VISA,,CREDIT,CLASSIC,"BANK OF SCOTLAND (IRELAND), LTD.",Ireland,IE,53,-8,https://binlists.com/491611
491876,VISA,,,,IRISH NATIONWIDE BUILDING SOCIETY,Ireland,IE,53,-8,https://binlists.com/491876
491878,VISA,,,,EBS BUILDING SOCIETY,Ireland,IE,53,-8,https://binlists.com/491878
492109,VISA,,CREDIT,CLASSIC,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/492109
492177,VISA,,CREDIT,CORPORATE T&E,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/492177
493413,VISA,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/493413
494050,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/494050
494051,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/494051
496621,VISA,,,,AIB BANK,Ireland,IE,53,-8,https://binlists.com/496621
496662,VISA,,CREDIT,PREMIER,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/496662
498833,VISA,,CREDIT,CLASSIC,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/498833
510110,MASTERCARD,,CREDIT,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/510110
510115,MASTERCARD,,CREDIT,,"SANTANDER CARDS IRELAND, LTD.",Ireland,IE,53,-8,https://binlists.com/510115
510213,MASTERCARD,,,,ALLIED IRISH BANK PLC,Ireland,IE,53,-8,https://binlists.com/510213
510233,MASTERCARD,,,,BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/510233
512103,MASTERCARD,,CREDIT,,"SANTANDER CARDS IRELAND, LTD.",Ireland,IE,53,-8,https://binlists.com/512103
516535,MASTERCARD,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/516535
516968,MASTERCARD,,DEBIT,,KBC Bank Ireland,Ireland,IE,53,-8,https://binlists.com/516968
517044,MASTERCARD,,DEBIT,STANDARD,EBS BUILDING SOCIETY,Ireland,IE,53,-8,https://binlists.com/517044
517810,MASTERCARD,,,,"BANK OF SCOTLAND (IRELAND), LTD.",Ireland,IE,53,-8,https://binlists.com/517810
518308,MASTERCARD,,CREDIT,GOLD,"SANTANDER CARDS IRELAND, LTD.",Ireland,IE,53,-8,https://binlists.com/518308
518676,MASTERCARD,,CREDIT,PLATINUM,,Ireland,IE,53,-8,https://binlists.com/518676
520332,MASTERCARD,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/520332
520333,MASTERCARD,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/520333
520640,MASTERCARD,,CREDIT,GOLD,NATIONAL WESTMINSTER BANK PLC,Ireland,IE,53,-8,https://binlists.com/520640
523016,MASTERCARD,,,,,Ireland,IE,53,-8,https://binlists.com/523016
525315,MASTERCARD,,CREDIT,,"SANTANDER CARDS IRELAND, LTD.",Ireland,IE,53,-8,https://binlists.com/525315
525316,MASTERCARD,,,,"EUROPAY NORGE, A.S.",Ireland,IE,53,-8,https://binlists.com/525316
533858,MASTERCARD,,DEBIT,PREPAID,"BANQUE INVIK, S.A.",Ireland,IE,53,-8,https://binlists.com/533858
536564,MASTERCARD,,DEBIT,PREPAID,EUROPEAN AMERICAN INVESTMENT BANK AG,Ireland,IE,53,-8,https://binlists.com/536564
538641,MASTERCARD,,,,,Ireland,IE,53,-8,https://binlists.com/538641
538668,MASTERCARD,,DEBIT,PREPAID,,Ireland,IE,53,-8,https://binlists.com/538668
540410,MASTERCARD,,CREDIT,,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/540410
540459,MASTERCARD,,CREDIT,,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/540459
540655,MASTERCARD,,CREDIT,GOLD,,Ireland,IE,53,-8,https://binlists.com/540655
540772,MASTERCARD,,CREDIT,,,Ireland,IE,53,-8,https://binlists.com/540772
540917,MASTERCARD,,,,BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/540917
541770,MASTERCARD,,,,,Ireland,IE,53,-8,https://binlists.com/541770
542509,MASTERCARD,,CREDIT,GOLD,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/542509
542523,MASTERCARD,,CREDIT,,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/542523
542526,MASTERCARD,,CREDIT,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/542526
543187,MASTERCARD,,,,,Ireland,IE,53,-8,https://binlists.com/543187
543267,MASTERCARD,,CREDIT,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/543267
543270,MASTERCARD,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/543270
543472,MASTERCARD,,CREDIT,,NATIONAL WESTMINSTER BANK PLC,Ireland,IE,53,-8,https://binlists.com/543472
543479,MASTERCARD,,CREDIT,GOLD,DANSKE BANK A/S,Ireland,IE,53,-8,https://binlists.com/543479
544156,MASTERCARD,,CREDIT,GOLD,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/544156
544157,MASTERCARD,,CREDIT,,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/544157
545155,MASTERCARD,,CREDIT,WORLD CARD,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/545155
545645,MASTERCARD,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/545645
546258,MASTERCARD,,CREDIT,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/546258
547355,MASTERCARD,,CREDIT,CORPORATE,DANSKE BANK A/S,Ireland,IE,53,-8,https://binlists.com/547355
547368,MASTERCARD,,CREDIT,BUSINESS,NATIONAL WESTMINSTER BANK PLC,Ireland,IE,53,-8,https://binlists.com/547368
548948,MASTERCARD,,CREDIT,,MBNA INTERNATIONAL BANK LTD,Ireland,IE,53,-8,https://binlists.com/548948
548949,MASTERCARD,,CREDIT,GOLD,MBNA INTERNATIONAL BANK LTD,Ireland,IE,53,-8,https://binlists.com/548949
549897,MASTERCARD,,,,BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/549897
552149,MASTERCARD,,CREDIT,PLATINUM,MBNA INTERNATIONAL BANK LTD,Ireland,IE,53,-8,https://binlists.com/552149
554545,MASTERCARD,,,,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/554545
556970,MASTERCARD,,CREDIT,CORPORATE FLEET CARD,,Ireland,IE,53,-8,https://binlists.com/556970
557370,MASTERCARD,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/557370
557381,MASTERCARD,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/557381
557382,MASTERCARD,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/557382
557388,MASTERCARD,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/557388
560390,MAESTRO,,DEBIT,,BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/560390
630477,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630477
630478,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630478
630479,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630479
630480,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630480
630481,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630481
630482,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630482
630483,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630483
630484,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630484
630485,LASER,,DEBIT,,FNBS,Ireland,IE,53,-8,https://binlists.com/630485
630486,LASER,,DEBIT,,INBS,Ireland,IE,53,-8,https://binlists.com/630486
